task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,etagMatched,ttlValid,auditorBlocked,curatedFlag,frontierHit,frontierCrossFamilyAdoption,retrieval_hit,retrieval_use_hit,frontier_use_hit,provenanceHash,qcr_jaccard,frontier_jaccard
task_0097,family_17,template_17,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,54.54545454545455,12,1440,0,120,11,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0097,family_17,template_17,0.0,0.0,11,NC1-SHUFFLED,0,0,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0097,family_17,template_17,0.0,0.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0097,family_17,template_17,0.0,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0097,family_17,template_17,0.0,0.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.0335,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0098,family_17,template_17,0.5,0.5,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.9788,4,0,0,0,0,0,1,1,0,1,1,1,9d0221740274dae5,0.5925925925925926,1.0
task_0098,family_17,template_17,0.5,0.5,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5925925925925926,0.0
task_0098,family_17,template_17,0.5,0.5,11,B-RAG-EMBED,1,0,0,1,3500,3500,300.0,19,6870,150,120,5,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5925925925925926,0.0
task_0098,family_17,template_17,0.5,0.5,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5925925925925926,0.0
task_0098,family_17,template_17,0.5,0.5,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5925925925925926,0.0
task_0098,family_17,template_17,0.5,0.5,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.0202,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0098,family_17,template_17,0.5,0.5,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0098,family_17,template_17,0.5,0.5,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0098,family_17,template_17,0.5,0.5,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0099,family_17,template_17,0.75,1.0,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,77c19b824d74af0b,0.5523809523809524,0.8571428571428571
task_0099,family_17,template_17,0.75,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5523809523809524,0.0
task_0099,family_17,template_17,0.75,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0099,family_17,template_17,0.75,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0099,family_17,template_17,0.75,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0099,family_17,template_17,0.75,1.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0099,family_17,template_17,0.75,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0099,family_17,template_17,0.75,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0099,family_17,template_17,0.75,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0100,family_17,template_17,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,1020,1020,60.0,15,1620,150,30,11,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,b216fcdddd1ae406,0.5523809523809524,0.8571428571428571
task_0100,family_17,template_17,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.967,4,0,0,0,0,0,0,0,0,0,0,0,,0.5523809523809524,0.0
task_0100,family_17,template_17,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.967,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0100,family_17,template_17,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.967,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0100,family_17,template_17,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.967,4,0,0,0,0,0,0,0,0,1,0,0,,0.5523809523809524,0.0
task_0100,family_17,template_17,1.0,1.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0100,family_17,template_17,1.0,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0100,family_17,template_17,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0100,family_17,template_17,1.0,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0101,family_17,template_17,0.25,0.5,11,P-SPIDER-MEA,1,0,1,1,1060,1060,63.63636363636363,15,1710,150,120,11,0,0,0,0.0113,0,1,0,0,0,1,1,1,0,1,0,0,816534befee7fde4,0.5952380952380952,1.0
task_0101,family_17,template_17,0.25,0.5,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5952380952380952,0.0
task_0101,family_17,template_17,0.25,0.5,11,B-RAG-EMBED,1,0,0,1,3500,3500,300.0,19,6870,150,120,5,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5952380952380952,0.0
task_0101,family_17,template_17,0.25,0.5,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5952380952380952,0.0
task_0101,family_17,template_17,0.25,0.5,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5952380952380952,0.0
task_0101,family_17,template_17,0.25,0.5,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0101,family_17,template_17,0.25,0.5,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.9639,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0101,family_17,template_17,0.25,0.5,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0101,family_17,template_17,0.25,0.5,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.9609,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0102,family_18,template_18,0.0,0.0,12,P-SPIDER-MEA,1,0,0,1,1110,1110,62.5,16,1830,150,120,12,1,1,0,0.99,4,0,0,0,1,0,1,1,0,1,1,1,f43488120ac238da,0.75,1.0
task_0102,family_18,template_18,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.9645,4,0,0,0,0,0,0,0,0,0,0,0,,0.75,0.0
task_0102,family_18,template_18,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,54.166666666666664,14,1710,150,120,12,1,1,0,0.9645,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0102,family_18,template_18,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,54.166666666666664,13,1560,0,120,12,1,1,0,0.9645,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0102,family_18,template_18,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,54.166666666666664,13,1560,0,120,12,1,1,0,0.9645,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0102,family_18,template_18,0.0,0.0,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.0344,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0102,family_18,template_18,0.0,0.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0102,family_18,template_18,0.0,0.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0102,family_18,template_18,0.0,0.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0103,family_18,template_18,0.75,0.6667,12,P-SPIDER-MEA,1,0,1,1,1070,1070,59.166666666666664,16,1740,150,30,12,0,0,0,0.025,0,1,1,1,1,1,1,1,0,1,0,0,255367da3ed63e89,0.6833333333333333,1.0
task_0103,family_18,template_18,0.75,0.6667,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6833333333333333,0.0
task_0103,family_18,template_18,0.75,0.6667,12,B-RAG-EMBED,1,0,0,1,4450,4450,354.1666666666667,22,8750,150,120,4,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6833333333333333,0.0
task_0103,family_18,template_18,0.75,0.6667,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6833333333333333,0.0
task_0103,family_18,template_18,0.75,0.6667,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6833333333333333,0.0
task_0103,family_18,template_18,0.75,0.6667,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0103,family_18,template_18,0.75,0.6667,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.9716,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0103,family_18,template_18,0.75,0.6667,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0103,family_18,template_18,0.75,0.6667,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.0403,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0104,family_18,template_18,1.0,1.0,12,P-SPIDER-MEA,1,0,0,1,1070,1070,59.166666666666664,16,1740,150,30,12,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,d5154dc23b79c23e,0.6333333333333333,0.8666666666666667
task_0104,family_18,template_18,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.9881,4,0,0,0,0,0,0,0,0,0,0,0,,0.6333333333333333,0.0
task_0104,family_18,template_18,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,504.1666666666667,26,12270,150,120,0,0,1,0,0.9881,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0104,family_18,template_18,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.9881,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0104,family_18,template_18,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.9881,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0104,family_18,template_18,1.0,1.0,12,NC1-SHUFFLED,0,0,1,0,6050,6050,500.0,25,12120,0,120,0,0,0,0,0.0452,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0104,family_18,template_18,1.0,1.0,12,NC2-RANDOM,0,1,0,0,6050,6050,500.0,25,12120,0,120,0,0,0,0,0.0245,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0104,family_18,template_18,1.0,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0104,family_18,template_18,1.0,1.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0105,family_18,template_18,0.25,0.3333,12,P-SPIDER-MEA,1,0,0,1,1070,1070,59.166666666666664,16,1740,150,30,12,1,1,0,0.9689,4,0,1,1,1,0,1,1,0,1,1,1,c5a602ca01d1589a,0.7,1.0
task_0105,family_18,template_18,0.25,0.3333,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.7,0.0
task_0105,family_18,template_18,0.25,0.3333,12,B-RAG-EMBED,1,0,0,1,2650,2650,204.16666666666666,18,5230,150,120,8,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.7,0.0
task_0105,family_18,template_18,0.25,0.3333,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0105,family_18,template_18,0.25,0.3333,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0105,family_18,template_18,0.25,0.3333,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.0383,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0105,family_18,template_18,0.25,0.3333,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0105,family_18,template_18,0.25,0.3333,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0105,family_18,template_18,0.25,0.3333,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.9852,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0106,family_18,template_18,0.5,0.6667,12,P-SPIDER-MEA,1,0,1,1,1110,1110,62.5,16,1830,150,120,12,0,0,0,0.01,0,1,0,0,0,1,1,1,0,1,0,0,8415eaf6a51e7d83,0.65,1.0
task_0106,family_18,template_18,0.5,0.6667,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.65,0.0
task_0106,family_18,template_18,0.5,0.6667,12,B-RAG-EMBED,1,0,0,1,4450,4450,354.1666666666667,22,8750,150,120,4,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.65,0.0
task_0106,family_18,template_18,0.5,0.6667,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0106,family_18,template_18,0.5,0.6667,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0106,family_18,template_18,0.5,0.6667,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.0113,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0106,family_18,template_18,0.5,0.6667,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.9783,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0106,family_18,template_18,0.5,0.6667,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0106,family_18,template_18,0.5,0.6667,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0107,family_19,template_19,0.0,0.0,13,P-SPIDER-MEA,1,0,0,1,1120,1120,58.46153846153846,17,1860,150,30,13,1,1,0,0.9653,4,0,1,1,1,0,1,1,0,1,1,1,adeeb383cad7625f,0.5,1.0
task_0107,family_19,template_19,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.9524,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0107,family_19,template_19,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,53.84615384615385,15,1830,150,120,13,1,1,0,0.9524,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0107,family_19,template_19,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,53.84615384615385,14,1680,0,120,13,1,1,0,0.9524,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0107,family_19,template_19,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,53.84615384615385,14,1680,0,120,13,1,1,0,0.9524,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0107,family_19,template_19,0.0,0.0,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0107,family_19,template_19,0.0,0.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.9777,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0107,family_19,template_19,0.0,0.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0107,family_19,template_19,0.0,0.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.9576,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0108,family_19,template_19,1.0,1.0,13,P-SPIDER-MEA,1,0,0,1,1160,1160,61.53846153846154,17,1950,150,120,13,1,1,0,0.99,4,0,0,0,1,0,1,1,0,1,1,1,305a6689575f0399,0.3888888888888889,0.7777777777777778
task_0108,family_19,template_19,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.9853,4,0,0,0,0,0,0,0,0,0,0,0,,0.3888888888888889,0.0
task_0108,family_19,template_19,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,503.84615384615387,28,13270,150,120,0,0,1,0,0.9853,4,0,0,0,0,0,0,0,0,1,0,0,,0.3888888888888889,0.0
task_0108,family_19,template_19,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.9853,4,0,0,0,0,0,0,0,0,1,0,0,,0.3888888888888889,0.0
task_0108,family_19,template_19,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.9853,4,0,0,0,0,0,0,0,0,1,0,0,,0.3888888888888889,0.0
task_0108,family_19,template_19,1.0,1.0,13,NC1-SHUFFLED,0,0,1,0,6550,6550,500.0,27,13120,0,120,0,0,0,0,0.0468,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0108,family_19,template_19,1.0,1.0,13,NC2-RANDOM,0,1,0,0,6550,6550,500.0,27,13120,0,120,0,0,0,0,0.0433,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0108,family_19,template_19,1.0,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0108,family_19,template_19,1.0,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0109,family_19,template_19,0.25,0.0,13,P-SPIDER-MEA,1,0,0,1,1160,1160,61.53846153846154,17,1950,150,120,13,1,1,0,0.9883,4,0,0,0,0,0,1,1,0,1,1,1,3fe579b13fc074a4,0.5,1.0
task_0109,family_19,template_19,0.25,0.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0109,family_19,template_19,0.25,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,53.84615384615385,15,1830,150,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0109,family_19,template_19,0.25,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0109,family_19,template_19,0.25,0.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0109,family_19,template_19,0.25,0.0,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0109,family_19,template_19,0.25,0.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0109,family_19,template_19,0.25,0.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0109,family_19,template_19,0.25,0.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0110,family_19,template_19,0.5,1.0,13,P-SPIDER-MEA,1,0,0,1,1160,1160,61.53846153846154,17,1950,150,120,13,1,1,0,0.9734,4,0,0,0,0,0,1,1,0,1,1,1,f07ec5f9b1046e2c,0.4,0.8
task_0110,family_19,template_19,0.5,1.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0110,family_19,template_19,0.5,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,503.84615384615387,28,13270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0110,family_19,template_19,0.5,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0110,family_19,template_19,0.5,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0110,family_19,template_19,0.5,1.0,13,NC1-SHUFFLED,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0110,family_19,template_19,0.5,1.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0110,family_19,template_19,0.5,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0110,family_19,template_19,0.5,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0111,family_19,template_19,0.75,1.0,13,P-SPIDER-MEA,1,0,1,1,1120,1120,58.46153846153846,17,1860,150,30,13,0,0,0,0.01,0,1,1,1,1,1,1,1,0,1,0,0,0e3e5c76f64d0888,0.4,0.8
